player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,url,mentality_attack_position
80082,FC 26,J. Calvin,Jalmaro Calvin,"Jalmaro Calvin (Jalmaro Tyreese Calvin, born 30 June 2003) is an Antigua and Barbuda footballer who plays as a left winger for Scottish club St. Mirren. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/082/26_360.png,173,67,2003-06-30,"LW, RW, LM",56,63,300000,1000,Left,3,3,1,Lean (170-185),No,585000,,100805,St. Mirren,50,Premiership,https://cdn.sofifa.net/meta/team/496/30.png,5,SUB,17,"Jul 22, 2025",2027,53,61,45,48,48,60,39,42,39,58,71,70,67,43,60,64,44,46,37,49,34,18,45,59,44,25,30,31,11,15,8,14,10,https://sofifa.com/player/80082/jalmaro-calvin/260010/,51
82130,FC 26,F. Carrizo,Facundo Carrizo,"Facundo Carrizo (Facundo Carrizo Viña, born 31 May 2007) is an Argentine footballer who plays as a central attacking midfielder for Argentine club Argentinos Juniors. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/082/130/26_360.png,178,68,2007-05-31,"CAM, CM",56,71,325000,1000,Right,2,2,1,Lean (170-185),No,691000,,111019,Argentinos Juniors,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/3393/30.png,5,RES,31,"Jul 1, 2025",2026,52,47,46,64,52,53,52,54,61,61,56,62,52,51,70,52,39,44,42,34,41,38,62,51,65,46,47,50,15,14,14,10,11,https://sofifa.com/player/82130/facundo-carrizo/260010/,46
70867,FC 26,D. Hollý,Dominik Hollý,"Dominik Hollý (born 11 November 2003) is a Slovak footballer who plays as a center midfield for Czech club Sparta Praha. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/070/867/26_360.png,181,67,2003-11-11,"CM, CDM",56,62,230000,3000,Right,3,2,1,Lean (170-185),No,552000,,267,Sparta Praha,319,První liga,https://cdn.sofifa.net/meta/team/2727/30.png,5,SUB,21,"Jul 10, 2025",2026,53,45,50,63,41,55,50,46,58,55,60,59,60,54,64,51,53,57,54,35,60,54,58,56,49,52,59,60,11,7,9,13,6,https://sofifa.com/player/70867/dominik-holly/260010/,46
71379,FC 26,A. Piesold,Axel Piesold,"Axel Piesold (born 31 March 2005) is a British footballer who plays as a central defensive midfielder for Irish club Galway United. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/071/379/26_360.png,178,72,2005-03-31,"CDM, CM",56,69,325000,500,Left,3,2,1,Lean (170-185),No,707000,,1571,Galway United,65,Premier Division,https://cdn.sofifa.net/meta/team/312/30.png,5,SUB,6,"Jul 2, 2025",2028,49,46,49,58,44,50,44,47,56,53,64,69,57,52,68,56,51,56,53,51,66,50,50,56,47,52,58,52,14,13,10,13,12,https://sofifa.com/player/71379/axel-piesold/260010/,46
258003,FC 26,M. Mannhardt,Marco Mannhardt,"Marco Mannhardt (born 4 July 2002) is a German footballer who plays as a center midfield for German club SC Verl. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/258/003/26_360.png,183,67,2002-07-04,"CM, ST, CDM",56,65,325000,500,Right,4,2,1,Lean (170-185),No,536000,,110501,SC Verl,2076,3. Liga,https://cdn.sofifa.net/meta/team/3891/30.png,5,SUB,22,"Jan 6, 2024",2026,47,51,49,60,43,57,47,39,53,60,54,53,70,55,67,61,47,54,51,57,57,49,56,45,46,55,52,54,14,14,14,10,11,https://sofifa.com/player/258003/marco-mannhardt/260010/,58
80852,FC 26,A. Williams,Alex Williams,"Alex Williams (Alexander David Williams, born 2 January 2005) is a Welsh footballer who plays as a right back for British club West Bromwich Albion. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/852/26_360.png,177,69,2005-01-02,"RB, CDM, CM",56,70,325000,4000,Right,2,2,1,Lean (170-185),No,821000,,109,West Bromwich Albion,14,Championship,https://cdn.sofifa.net/meta/team/10/30.png,5,SUB,41,"Jul 1, 2023",2026,52,38,48,54,37,52,46,36,52,55,62,67,65,52,66,44,50,56,53,36,53,52,47,36,50,49,55,54,12,14,9,9,14,https://sofifa.com/player/80852/alex-williams/260010/,46
267989,FC 26,Á. Vaca,Ángel Vaca,"Ángel Vaca (Angel Vaca Pesoa, born 3 January 2002) is a Bolivian footballer who plays as a striker for Bolivian club San Antonio Bulo Bulo. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/267/989/26_360.png,180,78,2002-01-03,"ST, RM",56,65,325000,2000,Right,3,3,1,Normal (170-185),No,764000,,131795,San Antonio Bulo Bulo,2017,División de Fútbol Profesional,https://cdn.sofifa.net/meta/team/259042/30.png,5,RES,40,"Jan 1, 2025",2025,55,58,56,56,55,55,35,48,51,52,59,58,57,51,64,59,63,66,63,54,44,22,44,62,57,33,23,22,9,11,7,15,12,https://sofifa.com/player/267989/angel-vaca/260010/,51
277462,FC 26,A. Al Nakhli,Ahmed Al Nakhli,"Ahmed Al Nakhli (Ahmed Hussain Kassarah Al Nakhli, born 15 March 2002) is a Saudi Arabian footballer who plays as a left back for Saudi Arabian club Al Hazem FC. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/277/462/26_360.png,173,70,2002-03-15,LB,56,65,300000,2000,Left,3,2,1,Normal (170-185),No,555000,,113222,Al Hazem FC,350,Pro League,https://cdn.sofifa.net/meta/team/17694/30.png,5,LB,27,"Apr 1, 2024",2030,52,29,47,50,22,52,37,29,47,51,68,69,68,51,69,45,56,64,59,40,55,52,45,31,42,50,52,52,5,11,5,8,14,https://sofifa.com/player/277462/ahmed-al-nakhli/260010/,47
81879,FC 26,M. Prekodravac,Marin Prekodravac,"Marin Prekodravac (born 3 March 2005) is a Croatian footballer who plays as a center back for Saudi Arabian club Al-Najma SC. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/081/879/26_360.png,178,70,2005-03-03,"CB, CDM, CM",56,68,325000,2000,Right,3,2,1,Lean (170-185),No,601000,,115892,Al-Najma SC,350,Pro League,https://cdn.sofifa.net/meta/team/12312/30.png,5,RES,44,"Oct 1, 2025",2028,39,30,48,54,30,51,47,37,51,55,69,69,62,51,69,41,60,61,65,42,63,55,40,39,50,55,55,52,5,14,8,14,12,https://sofifa.com/player/81879/marin-prekodravac/260010/,42
71129,FC 26,B. Blacker,Billy Blacker,"Billy Blacker (Billy Rolfe Blacker, born 25 May 2006) is a British footballer who plays as a left midfield for British club Tranmere Rovers, on loan from Sheffield United. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/071/129/26_360.png,175,73,2006-05-25,"LM, CM, LW",56,76,400000,6000,Right,3,2,1,Normal (170-185),No,,,15048,Tranmere Rovers,61,League Two,https://cdn.sofifa.net/meta/team/201/30.png,5,SUB,24,,"Jun 30, 2026",56,52,37,52,45,58,53,46,44,55,73,66,69,52,70,56,38,34,36,51,31,26,53,47,51,24,33,28,10,12,10,6,8,https://sofifa.com/player/71129/billy-blacker/260010/,52
80602,FC 26,T. Marras,Tommaso Marras,"Tommaso Marras (Tommaso Simone Marras, born 23 February 2004) is an Italian footballer who plays as a right midfield for Italian club Mantova. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/602/26_360.png,183,75,2004-02-23,"RM, RW",56,65,325000,500,Left,3,2,1,Lean (170-185),No,569000,,111433,Mantova,32,Serie B,https://cdn.sofifa.net/meta/team/10771/30.png,5,RES,23,"Jul 2, 2025",2028,50,42,39,56,40,60,48,34,48,60,66,69,60,50,55,50,51,54,60,46,36,28,50,38,56,24,39,33,9,15,10,10,7,https://sofifa.com/player/80602/tommaso-marras/260010/,40
80349,FC 26,T. Brenan,Tobias Brenan,"Tobias Brenan (Tobias Toumai Moses Brenan, born 16 July 2006) is a British footballer who plays as a center midfield for British club Wigan Athletic. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/349/26_360.png,188,74,2006-07-16,"CM, CAM, CDM",56,72,350000,500,Right,2,2,1,Normal (185+),No,831000,,1917,Wigan Athletic,60,League One,https://cdn.sofifa.net/meta/team/17/30.png,5,RES,27,"Jul 1, 2025",2026,45,48,52,58,40,58,48,41,55,59,65,69,62,56,60,46,60,54,60,47,53,55,56,42,54,54,55,54,9,12,5,10,13,https://sofifa.com/player/80349/tobias-brenan/260010/,49
74206,FC 26,F. Taylor,Fraser Taylor,"Fraser Taylor (Fraser Cameron Taylor, born 20 February 2003) is a Scottish footballer who plays as a central attacking midfielder for Scottish club St. Mirren. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/074/206/26_360.png,175,68,2003-02-20,"CAM, LW, CM",56,67,325000,1000,Right,3,3,1,Lean (170-185),No,634000,,100805,St. Mirren,50,Premiership,https://cdn.sofifa.net/meta/team/496/30.png,5,SUB,30,"Aug 1, 2024",2026,52,48,34,56,49,55,51,50,52,55,72,75,77,53,76,51,40,36,44,45,37,25,56,48,53,41,38,33,12,13,14,13,7,https://sofifa.com/player/74206/fraser-taylor/260010/,51
78047,FC 26,G. Morrison,George Morrison,"George Morrison (George William Morrison, born 24 October 2005) is a Scottish footballer who plays as a center midfield for British club Fleetwood Town. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/078/047/26_360.png,177,74,2005-10-24,"CM, CDM",56,66,300000,550,Right,3,2,1,Normal (170-185),No,585000,,112260,Fleetwood Town,61,League Two,https://cdn.sofifa.net/meta/team/317/30.png,5,SUB,23,"Jul 1, 2024",2026,46,48,39,58,40,57,50,42,57,57,69,71,68,54,67,54,43,63,49,51,68,44,57,45,57,40,48,38,14,9,12,14,10,https://sofifa.com/player/78047/george-morrison/260010/,53
78559,FC 26,N. Mrosek,Noah Mrosek,"Noah Mrosek (born 18 June 2004) is a Polish footballer who plays as a central attacking midfielder for Polish club Bruk-Bet Termalica Nieciecza. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/078/559/26_360.png,171,64,2004-06-18,"CAM, RM, LM, CM",56,65,325000,650,Right,4,3,1,Normal (170-185),No,504000,,112510,Bruk-Bet Termalica Nieciecza,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2512/30.png,5,RES,22,"Aug 10, 2024",2026,50,48,36,55,38,59,48,36,56,57,71,69,72,52,71,51,38,53,36,47,38,27,54,43,52,30,32,29,8,12,12,10,11,https://sofifa.com/player/78559/noah-mrosek/260010/,49
266208,FC 26,D. Esapa Osong,Detlef Esapa Osong,"Detlef Esapa Osong (born 21 September 2004) is a British footballer who plays as a striker for Scottish club Motherwell FC, on loan from Nottingham Forest. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/266/208/26_360.png,182,71,2004-09-21,ST,56,70,350000,9000,Right,4,2,1,Normal (170-185),No,,,83,Motherwell FC,50,Premiership,https://cdn.sofifa.net/meta/team/309/30.png,5,SUB,24,,"May 31, 2026",32,64,56,41,44,43,39,31,32,61,55,62,56,51,62,52,64,54,70,48,33,17,50,63,45,14,11,16,14,5,9,11,10,https://sofifa.com/player/266208/detlef-esapa-osong/260010/,54
77792,FC 26,R. Cáceres,Rodrigo Cáceres,"Rodrigo Cáceres (Oscar Rodrigo Cáceres Prieto, born 18 February 2005) is a Paraguayan footballer who plays as a striker for Paraguayan club Sportivo Luqueño. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/077/792/26_360.png,181,81,2005-02-18,ST,56,68,350000,2000,Right,3,2,1,Normal (170-185),No,823000,,111006,Sportivo Luqueño,337,División Profesional,https://cdn.sofifa.net/meta/team/5582/30.png,5,RES,18,"Jan 1, 2025",2025,39,52,60,49,45,50,50,45,43,50,61,65,63,59,60,58,67,59,66,52,45,23,55,55,53,13,45,40,11,10,15,9,5,https://sofifa.com/player/77792/rodrigo-caceres/260010/,60
79585,FC 26,J. Joseph,Jayden Joseph,"Jayden Joseph (born 8 December 2005) is a British footballer who plays as a right back for British club Tranmere Rovers, on loan from Leicester City. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/079/585/26_360.png,178,69,2005-12-08,"RB, RM",56,73,350000,4000,Right,3,3,1,Lean (170-185),No,,,15048,Tranmere Rovers,61,League Two,https://cdn.sofifa.net/meta/team/201/30.png,5,SUB,14,,"Jan 1, 2026",56,48,41,56,46,58,45,44,46,56,68,69,70,54,71,49,46,56,52,47,45,48,50,38,49,49,53,51,9,11,14,5,8,https://sofifa.com/player/79585/jayden-joseph/260010/,47
81377,FC 26,T. Casalino,Tommaso Casalino,"Tommaso Casalino (born 31 July 2007) is an Italian footballer who plays as a center midfield for Italian club Sampdoria. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/081/377/26_360.png,175,75,2007-07-31,"CM, CDM",56,67,300000,500,Right,3,2,1,Normal (170-185),No,540000,,1837,Sampdoria,32,Serie B,https://cdn.sofifa.net/meta/team/522/30.png,5,RES,34,"Jul 1, 2025",2028,39,45,48,59,46,59,40,42,58,61,67,65,59,52,66,51,51,52,51,48,56,54,51,51,48,53,52,45,10,9,13,10,12,https://sofifa.com/player/81377/tommaso-casalino/260010/,54
78050,FC 26,D. de Ornelas,David de Ornelas,"David de Ornelas (David de Ornelas de Conno, born 25 June 2008) is a Norwegian footballer who plays as a right winger for Norwegian club Hamarkameratene. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/078/050/26_360.png,181,71,2008-06-25,"RW, RM",56,74,350000,500,Right,3,2,1,Lean (170-185),No,656000,,1756,Hamarkameratene,41,Eliteserien,https://cdn.sofifa.net/meta/team/8661/30.png,5,RES,25,"Jan 1, 2025",2028,56,54,40,54,47,54,43,37,51,56,67,63,67,53,69,68,45,44,50,51,35,19,52,55,49,23,35,31,15,8,6,12,7,https://sofifa.com/player/78050/david-de-ornelas/260010/,54
79074,FC 26,B. Borowski,Bartosz Borowski,"Bartosz Borowski (born 24 January 2007) is a Polish footballer who plays as a striker for Polish club Wisła Płock. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/079/074/26_360.png,187,76,2007-01-24,"ST, LM",56,69,325000,650,Right,3,2,1,Lean (185+),No,642000,,1569,Wisła Płock,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2778/30.png,5,RES,27,"Jul 16, 2024",2027,24,56,57,49,47,54,28,35,37,52,58,59,53,53,51,58,64,58,69,47,52,25,48,50,45,17,25,19,10,13,6,12,13,https://sofifa.com/player/79074/bartosz-borowski/260010/,56
74979,FC 26,F. Montes,Francisco Montes,"Francisco Montes (Francisco Tomás Montes Romero, born 9 May 2004) is a Chilean footballer who plays as a center midfield for Chilean club CD Palestino. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/074/979/26_360.png,176,66,2004-05-09,"CM, CDM",56,65,325000,700,Right,3,2,1,Normal (170-185),No,504000,,111328,CD Palestino,335,Primera Division,https://cdn.sofifa.net/meta/team/9890/30.png,5,SUB,15,"Jan 1, 2024",2026,42,29,48,60,32,55,44,39,61,55,61,61,60,60,62,46,54,62,58,41,58,52,56,38,51,55,50,52,11,10,7,13,5,https://sofifa.com/player/74979/francisco-montes/260010/,56
78563,FC 26,D. Deisadze,Diego Deisadze,"Diego Deisadze (born 15 October 2004) is a footballer from Georgia (country)‎ who plays as a striker for Polish club Bruk-Bet Termalica Nieciecza. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/078/563/26_360.png,193,93,2004-10-15,ST,56,65,325000,700,Left,2,2,1,Stocky (185+),No,504000,,112510,Bruk-Bet Termalica Nieciecza,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2512/30.png,5,SUB,35,"Mar 27, 2024",2026,27,57,59,50,53,54,32,29,32,57,60,62,54,49,49,59,65,57,66,50,52,19,48,55,46,21,20,17,15,6,14,6,13,https://sofifa.com/player/78563/diego-deisadze/260010/,55
277475,FC 26,Y. Al Zubaidi,Yaseen Al Zubaidi,"Yaseen Al Zubaidi (Yaseen Attiah Al Zubaidi, born 26 April 2003) is a Saudi Arabian footballer who plays as a right midfield for Saudi Arabian club Al Ahli SFC. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/277/475/26_360.png,176,63,2003-04-26,"RM, LM, RW",56,68,350000,5000,Left,3,2,1,Lean (170-185),No,665000,,112387,Al Ahli SFC,350,Pro League,https://cdn.sofifa.net/meta/team/9908/30.png,5,SUB,26,"Jul 1, 2023",2028,51,47,34,52,34,57,42,34,48,55,70,70,66,50,77,45,35,45,38,35,34,27,54,40,44,26,29,26,10,15,8,11,11,https://sofifa.com/player/277475/yaseen-al-zubaidi/260010/,53
74724,FC 26,D. Brik,Dhirar Brik,"Dhirar Brik (born 13 October 2007) is an Italian footballer who plays as a central defensive midfielder for Italian club Südtirol. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/074/724/26_360.png,183,70,2007-10-13,"CDM, CM",56,71,300000,500,Right,2,2,1,Lean (170-185),No,653000,,112494,Südtirol,32,Serie B,https://cdn.sofifa.net/meta/team/176/30.png,5,RES,46,"Jul 1, 2025",2027,38,40,50,59,33,56,40,39,56,59,58,56,52,51,54,50,51,59,51,45,59,51,45,45,45,56,56,51,13,12,11,10,12,https://sofifa.com/player/74724/dhirar-brik/260010/,40
75236,FC 26,L. Bombino,Luca Bombino,"Luca Bombino (Luca Dylan Bombino, born 10 July 2006) is an American soccer player who plays as a left back for American club San Diego FC, on loan from Los Angeles FC. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/075/236/26_360.png,170,73,2006-07-10,"LB, LM",56,68,325000,850,Left,1,2,1,Lean (170-),No,,,131439,San Diego FC,39,Major League Soccer,https://cdn.sofifa.net/meta/team/275650/30.png,5,RES,27,,"Dec 31, 2025",56,32,45,38,36,56,42,36,34,48,63,58,60,46,62,33,50,58,54,29,55,51,36,29,38,56,59,58,13,8,7,9,5,https://sofifa.com/player/75236/luca-bombino/260010/,53
251621,FC 26,R. Smekens,Raf Smekens,"Raf Smekens (born 29 January 2004) is a Belgian footballer who plays as a center midfield for Belgian club KVC Westerlo. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/251/621/26_360.png,181,70,2004-01-29,"CM, CDM",56,70,350000,2000,Left,3,2,1,Lean (170-185),No,744000,,681,KVC Westerlo,4,Pro League,https://cdn.sofifa.net/meta/team/357/30.png,5,SUB,17,"Jul 1, 2024",2026,31,45,49,58,32,52,51,27,57,62,61,61,64,58,84,56,39,62,33,38,53,55,58,34,44,54,54,50,10,7,7,12,6,https://sofifa.com/player/251621/raf-smekens/260010/,40
74983,FC 26,L. Wong,Lawrence Wong,"Lawrence Wong (born 6 October 2007) is an Australian soccer player who plays as a central attacking midfielder for Australian club Melbourne City FC. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/074/983/26_360.png,180,72,2007-10-06,"CAM, ST, CM",56,74,350000,1000,Left,2,2,1,Lean (170-185),No,656000,,112224,Melbourne City FC,351,A-League Men,https://cdn.sofifa.net/meta/team/315/30.png,5,SUB,41,"Jul 31, 2024",2027,39,48,32,58,40,61,46,45,54,62,60,63,53,52,68,47,48,44,60,38,45,26,56,45,60,33,27,32,7,12,6,10,12,https://sofifa.com/player/74983/lawrence-wong/260010/,50
269033,FC 26,Lu Yongtao,Yongtao Lu,"Lu Yongtao (卢永涛, Lu Yongtao, born 12 January 2000) is a Chinese footballer who plays as a central attacking midfielder for Chinese club Henan FC, on loan from Shandong Taishan. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/269/033/26_360.png,186,78,2000-01-12,"CAM, CDM, CM, ST",56,61,210000,4000,Right,3,3,1,Lean (185+),No,,,111779,Henan FC,2012,Super League,https://cdn.sofifa.net/meta/team/8428/30.png,5,RES,38,,"Dec 31, 2025",31,55,50,60,39,57,40,29,52,56,65,66,59,52,65,52,66,66,71,54,40,40,54,63,53,47,45,43,10,6,7,6,7,https://sofifa.com/player/269033/yongtao-lu/260010/,54
78057,FC 26,J. Swift,Jakob Swift,"Jakob Swift (Jakob Jakobsen Swift, born 20 March 2007) is a Norwegian footballer who plays as a central attacking midfielder for Norwegian club Sandefjord Fotball. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/078/057/26_360.png,181,72,2007-03-20,"CAM, CM",56,75,350000,600,Right,3,2,1,Normal (170-185),No,656000,,1757,Sandefjord Fotball,41,Eliteserien,https://cdn.sofifa.net/meta/team/617/30.png,5,RES,21,"Jan 1, 2025",2026,36,52,46,57,42,54,37,34,55,55,76,77,62,52,65,55,61,63,58,53,52,44,54,43,41,38,39,53,13,12,8,11,6,https://sofifa.com/player/78057/jakob-swift/260010/,48
79081,FC 26,H. Özdemir,Hasan Özdemir,"Hasan Özdemir (born 6 January 2004) is a German footballer who plays as a right winger for German club TSV Havelse. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/079/081/26_360.png,178,70,2004-01-06,"RW, RM",56,63,300000,500,Right,2,2,1,Normal (170-185),No,495000,,110678,TSV Havelse,2076,3. Liga,https://cdn.sofifa.net/meta/team/3535/30.png,5,RES,37,"Sep 20, 2025",2026,53,55,36,50,47,60,35,33,33,56,67,66,59,51,70,67,41,38,48,47,28,16,56,48,46,17,26,28,7,14,9,6,15,https://sofifa.com/player/79081/hasan-ozdemir/260010/,52
79337,FC 26,A. Willockx,Axel Willockx,"Axel Willockx (born 7 February 2007) is a Belgian footballer who plays as a goalkeeper for Belgian club KV Mechelen. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/079/337/26_360.png,189,72,2007-02-07,GK,56,74,325000,650,Right,3,1,1,Lean (185+),No,691000,,110724,KV Mechelen,4,Pro League,https://cdn.sofifa.net/meta/team/2938/30.png,5,SUB,32,"Jul 1, 2025",2027,11,8,12,18,5,14,13,10,29,16,18,32,38,39,32,35,51,26,64,8,26,6,36,12,33,7,11,10,61,58,46,58,54,https://sofifa.com/player/79337/axel-willockx/260010/,8
74986,FC 26,M. Vartuli,Max Vartuli,"Max Vartuli (born 20 January 2005) is an Australian soccer player who plays as a goalkeeper for Australian club Adelaide United. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/074/986/26_360.png,192,78,2005-01-20,GK,56,66,275000,500,Left,1,1,1,Lean (185+),No,399000,,111393,Adelaide United,351,A-League Men,https://cdn.sofifa.net/meta/team/2967/30.png,5,GK,13,"Sep 16, 2024",2027,11,7,14,23,10,15,15,15,22,19,32,28,22,48,27,44,56,22,65,8,19,14,38,16,32,10,11,12,60,56,59,54,53,https://sofifa.com/player/74986/max-vartuli/260010/,5
75498,FC 26,K. Schopp,Konstantin Schopp,"Konstantin Schopp (born 30 December 2005) is an Austrian footballer who plays as a center back for German club 1. FSV Mainz 05. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/075/498/26_360.png,186,80,2005-12-30,CB,56,73,350000,3000,Right,3,2,1,Lean (185+),No,814000,,169,1. FSV Mainz 05,19,Bundesliga,https://cdn.sofifa.net/meta/team/794/30.png,5,RES,23,"Jul 1, 2025",2029,26,24,54,52,22,27,23,25,35,45,55,63,38,51,54,35,64,56,72,18,53,56,32,32,43,53,57,55,6,11,6,10,13,https://sofifa.com/player/75498/konstantin-schopp/260010/,24
277995,FC 26,C. Agius,Calum Agius,"Calum Agius (Calum Stewart Agius, born 5 September 2005) is a Welsh footballer who plays as a left midfield for British club Crewe Alexandra. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/277/995/26_360.png,178,68,2005-09-05,"LM, CAM, LW",56,68,350000,500,Right,3,2,1,Normal (170-185),No,683000,,121,Crewe Alexandra,61,League Two,https://cdn.sofifa.net/meta/team/87/30.png,5,LM,20,"Sep 14, 2023",2026,52,51,40,54,43,55,50,39,49,52,75,72,71,50,74,52,47,59,48,53,38,31,55,44,48,30,35,28,13,7,14,7,7,https://sofifa.com/player/277995/calum-agius/260010/,49
74733,FC 26,S. Awudu,Sumaila Awudu,"Sumaila Awudu (Sumaila Awudu Dramani, born 8 October 2004) is a Ghanaian footballer who plays as a left back for French club Clermont Foot 63. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/074/733/26_360.png,177,66,2004-10-08,LB,56,68,325000,900,Left,2,2,1,Normal (170-185),No,634000,,1815,Clermont Foot 63,17,Ligue 2,https://cdn.sofifa.net/meta/team/6898/30.png,5,RES,34,"Feb 2, 2023",2027,45,29,48,53,25,50,42,31,36,54,66,53,58,53,71,39,55,62,56,21,53,50,38,36,42,46,62,57,9,10,6,5,8,https://sofifa.com/player/74733/sumaila-awudu/260010/,40
82157,FC 26,N. Donkor,Noah Donkor,"Noah Donkor (Noah Donkor Znamensky, born 25 November 2006) is a French footballer who plays as a right back for French club ESTAC Troyes. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/082/157/26_360.png,178,70,2006-11-25,RB,56,67,275000,750,Right,2,2,1,Lean (170-185),No,536000,,294,ESTAC Troyes,17,Ligue 2,https://cdn.sofifa.net/meta/team/7047/30.png,5,RES,33,"Nov 8, 2025",2028,63,28,31,51,41,56,39,41,56,36,71,64,65,57,76,22,37,41,40,31,41,53,32,30,36,56,62,56,12,11,12,9,15,https://sofifa.com/player/82157/noah-donkor/260010/,22
248815,FC 26,K. Berkoe,Kevin Berkoe,"Kevin Berkoe (Kevin Nana Yaw Berkoe, born 5 July 2001) is a British footballer who plays as a left back for British club Salford City. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/248/815/26_360.png,178,69,2001-07-05,"LB, LM",56,63,275000,550,Left,3,2,1,Lean (170-185),No,536000,,113926,Salford City,61,League Two,https://cdn.sofifa.net/meta/team/129/30.png,5,RES,3,"Sep 29, 2020",2026,49,30,45,44,20,47,30,32,28,48,75,80,73,50,52,27,63,58,64,20,54,52,39,31,40,49,54,55,9,7,7,8,13,https://sofifa.com/player/248815/kevin-berkoe/260010/,46
73968,FC 26,T. Hottiger,Tim Hottiger,"Tim Hottiger (born 24 March 2005) is a Swiss footballer who plays as a goalkeeper for Swiss club FC Lausanne-Sport. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/073/968/26_360.png,191,76,2005-03-24,GK,56,67,275000,700,Right,3,1,1,Lean (185+),No,454000,,1862,FC Lausanne-Sport,189,Super League,https://cdn.sofifa.net/meta/team/2357/30.png,5,SUB,94,"Jul 1, 2024",2027,13,6,12,21,7,8,12,14,28,16,23,26,37,52,26,44,51,19,61,8,28,8,36,19,21,6,13,10,59,50,58,56,58,https://sofifa.com/player/73968/tim-hottiger/260010/,4
